pN\pE,0.01,0.3095,0.609,0.9085,1.208,1.5075,1.807,2.1065,2.406,2.7055,3.005,3.3045,3.604,3.9035,4.203,4.5025,4.802,5.1015,5.401,5.7005,6
0.01,-119.591867983,-119.039488929,-87.326631642,-59.3629371106,-49.0799108697,-32.9465525369,-21.9709711772,0.0803808808763,9.21492191449,17.7808285311,27.3377799369,32.993429456,40.8786040737,61.2818977654,69.0030866136,73.8147603287,79.8344474784,105.298571716,109.301493445,118.473066956,117.487869231
0.3095,-107.611867983,-107.059488929,-75.346631642,-47.3829371106,-37.0999108697,-20.9665525369,-9.99097117716,12.0603808809,21.1949219145,29.7608285311,39.3177799369,44.973429456,52.8586040737,73.2618977654,80.9830866136,85.7947603287,91.8144474784,117.278571716,121.281493445,130.453066956,129.467869231
0.609,-95.6318679834,-95.0794889294,-63.3320168515,-39.800388048,-19.3841036754,-9.06360765799,1.98902882284,24.0403808809,24.4413478235,33.0854433685,50.4121951757,56.0244797963,63.8682254347,72.9736212787,78.082358587,83.0521537618,109.132300086,114.5394109,120.036577354,125.382776967,130.589803865
0.9085,-83.6518679834,-83.0994889294,-51.3520168515,-27.820388048,-7.40410367542,2.91639234201,13.8845724672,27.8532946373,36.4213478235,45.0654433685,62.3921951757,68.0044797963,75.8482254347,84.9536212787,85.5978117626,91.9190655442,108.877717152,114.5394109,120.036577354,123.399194217,128.554601646
1.208,-71.7692630097,-71.1194889294,-39.3720168515,-15.840388048,4.57589632458,14.896392342,25.8645724672,39.8332946373,48.4013478235,57.0454433685,73.8822363203,79.9844797963,87.8282254347,93.6174878385,110.615294621,117.031663754,123.237030739,120.918655981,126.515766833,138.467730876,139.36069671
1.5075,-66.1118348465,-59.1394889294,-27.3920168515,-3.86038804799,16.5558963246,26.876392342,37.8445724672,51.8132946373,60.3813478235,70.868241746,79.5396644834,85.986430779,92.7696572228,109.622241839,116.272722784,122.689091917,128.894458902,129.591559036,134.165088356,139.663169873,145.018124873
1.807,-64.3339777903,-47.1594889294,-15.4120168515,8.11961195201,28.5358963246,38.856392342,49.8245724672,58.4432593616,67.1990594406,74.5999923898,80.6640905455,87.7642878352,104.487842386,111.400098895,118.05057984,124.466948973,124.467069562,130.289608188,135.942945412,141.441026929,146.795981929
2.1065,-58.6961444183,-35.1794889294,-3.43201685148,20.099611952,34.6089956114,45.708637062,54.290340208,63.8294505018,72.8368928126,80.4638216765,86.3019239176,102.918060698,110.125675758,117.037932267,123.688413212,124.096995377,130.104902934,135.92744156,141.580778784,147.078860301,152.433815301
2.406,-54.7604413735,-24.8104413735,5.13955862654,24.7418927126,37.840495835,48.8563648501,59.0115622361,68.2409378726,76.4689254793,82.0598831621,97.9254980305,106.853763743,114.061378802,120.973635312,121.820502962,128.032698421,134.040605979,139.863144605,145.516481829,151.014563346,156.369518346
2.7055,-50.6782728887,-20.7282728887,9.22172711129,29.4060756144,41.9226643197,50.8018528431,62.8910488504,70.7458187347,77.7585852006,94.1455555424,102.960867794,110.812469097,118.143547287,119.463813789,125.902671447,132.114866906,138.122774464,143.94531309,149.598650314,155.096731831,160.451686831
3.005,-45.4766302739,-15.5266302739,13.6628586555,33.8472071586,43.1576460748,54.2349289828,64.423923375,70.1088474847,86.4684723376,92.5072188806,102.531104176,111.353899504,118.915925196,123.904945333,130.343802991,136.55599845,142.563906008,148.386444634,154.039781858,159.537863375,164.892818375
3.3045,-21.647722601,8.30227739901,28.5931914768,37.6098879326,47.5867060752,55.0601548754,62.7783497846,78.0037648624,80.8158216652,87.4857099843,99.9897193548,108.66285667,119.430810762,130.926546119,137.445101991,143.73419011,149.816461713,155.711069945,158.95541583,164.453497346,169.808452346
3.604,-8.26011636459,20.1430423427,36.1910622482,49.5898879326,59.5667060752,65.02775528,72.2975011915,76.1509939574,83.3566340168,96.3465364538,109.304873204,109.154756437,119.922710529,130.926546119,137.445101991,143.73419011,149.816461713,155.711069945,161.434382452,167.000517544,172.421754542
3.9035,4.77273257728,33.1758912846,52.5531914768,61.5698879326,71.5467060752,77.00775528,83.585567316,87.7278582073,92.1393455781,96.8805160394,109.776615568,118.881805843,129.357706368,141.634472759,149.836345391,157.491768782,165.75523013,171.96913453,178.002464545,183.870103238,189.58499507
4.203,16.7578412365,48.6805110706,64.5331914768,73.5498879326,83.5267060752,88.98775528,95.565567316,99.7078582073,104.119345578,108.860516039,114.018598507,119.33568275,130.516401861,139.16764797,149.836345391,157.491768782,166.261688966,175.198053396,181.23138341,188.236016614,193.950908446
4.5025,35.2030915213,60.6605110706,76.5131914768,85.5298879326,95.5067060752,100.96775528,107.545567316,111.687858207,116.099345578,120.840516039,122.061003945,123.7483649,127.842405437,139.16764797,149.836345391,157.491768782,166.261688966,175.198053396,181.23138341,190.507782008,196.22267384
4.802,45.3587261465,72.6405110706,88.4931914768,97.5098879326,107.486706075,112.94775528,119.525567316,123.667858207,128.079345578,132.820516039,127.837830609,129.525191564,133.619232101,139.16764797,149.836345391,157.491768782,166.261688966,175.198053396,181.23138341,192.377604785,198.092496617
5.1015,70.8910465674,84.6205110706,100.473191477,109.489887933,119.466706075,124.92775528,131.505567316,134.095283386,138.506770757,143.247941219,133.436418147,135.123779103,139.21781964,139.901324715,149.836345391,157.491768782,166.261688966,175.198053396,181.23138341,192.377604785,198.092496617
5.401,79.6561208542,96.6005110706,112.453191477,121.469887933,131.446706075,136.90775528,143.485567316,147.627858207,144.377495132,149.118665593,138.872312243,140.559673198,144.653713735,140.916638322,151.65152454,157.491768782,166.261688966,175.198053396,181.23138341,192.377604785,198.092496617
5.7005,104.562878275,108.580511071,124.433191477,133.449887933,143.426706075,148.88775528,155.101863324,159.244154215,150.086993768,154.82816423,144.158922199,145.846283154,149.940323691,140.916638322,151.65152454,159.370806733,168.202485724,175.550658408,181.594230733,192.750413136,198.092496617
6,116.435091097,120.560511071,136.413191477,145.429887933,155.406706075,160.86775528,161.015833488,165.15812438,155.64786226,160.389032721,149.307910683,150.995271638,155.089312175,143.378191224,151.65152454,159.370806733,166.603745121,175.550658408,181.594230733,192.750413136,198.47500669
